SKU,Product Line,Name,Item Color,Description,Features,Finish / Material,IsAdvantage24,Categories,Decoration Methods,Item Size,Decoration Height,Decoration Width,LessThanMin1Qty,LessThanMin1Charge,PricePoint1Qty,PricePoint1Price,PricePoint1Code,PricePoint2Qty,PricePoint2Price,PricePoint2Code,PricePoint3Qty,PricePoint3Price,PricePoint3Code,PricePoint4Qty,PricePoint4Price,PricePoint4Code,PricePoint5Qty,PricePoint5Price,PricePoint5Code,PricePoint6Qty,PricePoint6Price,PricePoint6Code,End Column Price,Catalog Page,Box Weight,Quantity Per Box,Box Length,Paper Insert Initial Setup,Paper Insert Repeat Setup,Production Time,ProductID
GR4406R,Giftcor,,Red,24-Can Cooler,"24-can cooler with heat sealed PEVA lining, zippered front pocket, two mesh front pockets, front cell phone pocket with hook and loop closure, top elastic cord, zippered main compartment, bottom stiffener, 1 1/4"" x 45"" adjustable shoulder strap. Collapses down for storage and stays flat using side hook and loop tabs.","PEVA Lining, 70D",NO,Coolers,Full Color Dome,11 3/4 W x 10 1/2 H x 7 D,2,3/4/2015,25,25,50,13.62,c,100,13.19,c,250,12.78,c,500,12.37,c,1000,11.95,c,0,0,c,11.95,VM_97,21,20,23,0,0,5-7 Working Days,5497
GR4406T,Giftcor,,Orange,24-Can Cooler,"24-can cooler with heat sealed PEVA lining, zippered front pocket, two mesh front pockets, front cell phone pocket with hook and loop closure, top elastic cord, zippered main compartment, bottom stiffener, 1 1/4"" x 45"" adjustable shoulder strap. Collapses down for storage and stays flat using side hook and loop tabs.","PEVA Lining, 70D",NO,Coolers,Full Color Dome,11 3/4 W x 10 1/2 H x 7 D,2,3/4/2015,25,25,50,13.62,c,100,13.19,c,250,12.78,c,500,12.37,c,1000,11.95,c,0,0,c,11.95,VM_97,21,20,23,0,0,5-7 Working Days,5497
GR4407B,Giftcor,,Black,32-Can Cooler,"Front pocket with hook and loop closure, adjustable elastic cord on top, 32-can zippered main compartment, heat sealed PEVA lining and 1 1/2"" x 49"" adjustable strap with shoulder pad.","PEVA Lining, 600D Poly",YES,Coolers,Print,13 W x 13 H x 8 D,6,3,25,25,50,13.62,c,100,13.19,c,250,12.78,c,500,12.37,c,1000,11.95,c,0,0,c,11.95,VM_96,21,24,29,0,0,5-7 Working Days,5498
GR4407N,Giftcor,,Blue,32-Can Cooler,"Front pocket with hook and loop closure, adjustable elastic cord on top, 32-can zippered main compartment, heat sealed PEVA lining and 1 1/2"" x 49"" adjustable strap with shoulder pad.","PEVA Lining, 600D Poly",YES,Coolers,Print,13 W x 13 H x 8 D,6,3,25,25,50,13.62,c,100,13.19,c,250,12.78,c,500,12.37,c,1000,11.95,c,0,0,c,11.95,VM_96,21,24,29,0,0,5-7 Working Days,5498
GR4407R,Giftcor,,Red,32-Can Cooler,"Front pocket with hook and loop closure, adjustable elastic cord on top, 32-can zippered main compartment, heat sealed PEVA lining and 1 1/2"" x 49"" adjustable strap with shoulder pad.","PEVA Lining, 600D Poly",YES,Coolers,Print,13 W x 13 H x 8 D,6,3,25,25,50,13.62,c,100,13.19,c,250,12.78,c,500,12.37,c,1000,11.95,c,0,0,c,11.95,VM_96,21,24,29,0,0,5-7 Working Days,5498
GR4408B,Giftcor,,Black,18-Can Cooler,"Front zippered pocket, 2 side pockets with hook and loop flaps, top opening magnetic flap with adjustable elastic cord, 18-can zippered main compartment, heat sealed PEVA lining with double thick padding, bottom stiffener, carry handles and 1 1/2"" x 44"" adjustable shoulder strap.","PEVA Lining, 600D Poly",YES,Coolers,"Print, Print",11 1/2 W x 10 H x 8 3/4 D,6,4,15,25,25,17.7,c,50,17.15,c,100,16.6,c,250,16.05,c,500,15.5,c,0,0,c,15.5,VM_97,32,18,29,0,0,5-7 Working Days,5499
GR4408N,Giftcor,,Blue,18-Can Cooler,"Front zippered pocket, 2 side pockets with hook and loop flaps, top opening magnetic flap with adjustable elastic cord, 18-can zippered main compartment, heat sealed PEVA lining with double thick padding, bottom stiffener, carry handles and 1 1/2"" x 44"" adjustable shoulder strap.","PEVA Lining, 600D Poly",YES,Coolers,"Print, Print",11 1/2 W x 10 H x 8 3/4 D,6,4,15,25,25,17.7,c,50,17.15,c,100,16.6,c,250,16.05,c,500,15.5,c,0,0,c,15.5,VM_97,32,18,29,0,0,5-7 Working Days,5499
GR4409B,Giftcor,,Black,12-Can Cooler,"Mesh pocket, side pocket, 12-can zippered main compartment, PEVA lining, 1"" x 35"" adjustable strap.","PEVA Lining, 210D Poly",YES,Coolers,Print,6 W x 10 H x 8 1/2 D,3,3,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_94,18,50,29,0,0,5-7 Working Days,5500
GR4409G,Giftcor,,Lime,12-Can Cooler,"Mesh pocket, side pocket, 12-can zippered main compartment, PEVA lining, 1"" x 35"" adjustable strap.","PEVA Lining, 210D Poly",YES,Coolers,Print,6 W x 10 H x 8 1/2 D,3,3,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_94,18,50,29,0,0,5-7 Working Days,5500
GR4409L,Giftcor,,Light Blue,12-Can Cooler,"Mesh pocket, side pocket, 12-can zippered main compartment, PEVA lining, 1"" x 35"" adjustable strap.","PEVA Lining, 210D Poly",YES,Coolers,Print,6 W x 10 H x 8 1/2 D,3,3,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_94,18,50,29,0,0,5-7 Working Days,5500
GR4409N,Giftcor,,Blue,12-Can Cooler,"Mesh pocket, side pocket, 12-can zippered main compartment, PEVA lining, 1"" x 35"" adjustable strap.","PEVA Lining, 210D Poly",YES,Coolers,Print,6 W x 10 H x 8 1/2 D,3,3,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_94,18,50,29,0,0,5-7 Working Days,5500
GR4409P,Giftcor,,Purple,12-Can Cooler,"Mesh pocket, side pocket, 12-can zippered main compartment, PEVA lining, 1"" x 35"" adjustable strap.","PEVA Lining, 210D Poly",YES,Coolers,Print,6 W x 10 H x 8 1/2 D,3,3,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_94,18,50,29,0,0,5-7 Working Days,5500
GR4409R,Giftcor,,Red,12-Can Cooler,"Mesh pocket, side pocket, 12-can zippered main compartment, PEVA lining, 1"" x 35"" adjustable strap.","PEVA Lining, 210D Poly",YES,Coolers,Print,6 W x 10 H x 8 1/2 D,3,3,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_94,18,50,29,0,0,5-7 Working Days,5500
GR4409T,Giftcor,,Orange,12-Can Cooler,"Mesh pocket, side pocket, 12-can zippered main compartment, PEVA lining, 1"" x 35"" adjustable strap.","PEVA Lining, 210D Poly",YES,Coolers,Print,6 W x 10 H x 8 1/2 D,3,3,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_94,18,50,29,0,0,5-7 Working Days,5500
GR4409Y,Giftcor,,Yellow,12-Can Cooler,"Mesh pocket, side pocket, 12-can zippered main compartment, PEVA lining, 1"" x 35"" adjustable strap.","PEVA Lining, 210D Poly",YES,Coolers,Print,6 W x 10 H x 8 1/2 D,3,3,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_94,18,50,29,0,0,5-7 Working Days,5500
GR4410B,Giftcor,,Black,12-Can Cooler,"Zippered front mesh pocket, zippered front pocket, adjustable elastic top cord, heat sealed PEVA lining, 12-can zippered main compartment, 1 1/2"" x 47"" adjustable shoulder strap.","PEVA Lining, 600D Poly",NO,Coolers,Full Color Dome,10 W x 9 1/2 H x 6 3/4 D,2,3/4/2015,25,25,50,13.1,c,100,12.7,c,250,12.3,c,500,11.9,c,1000,11.5,c,0,0,c,11.5,VM_95,20,20,21.26,0,0,5-7 Working Days,5501
GR4410G,Giftcor,,Lime,12-Can Cooler,"Zippered front mesh pocket, zippered front pocket, adjustable elastic top cord, heat sealed PEVA lining, 12-can zippered main compartment, 1 1/2"" x 47"" adjustable shoulder strap.","PEVA Lining, 600D Poly",NO,Coolers,Full Color Dome,10 W x 9 1/2 H x 6 3/4 D,2,3/4/2015,25,25,50,13.1,c,100,12.7,c,250,12.3,c,500,11.9,c,1000,11.5,c,0,0,c,11.5,VM_95,20,20,21.26,0,0,5-7 Working Days,5501
GR4410N,Giftcor,,Blue,12-Can Cooler,"Zippered front mesh pocket, zippered front pocket, adjustable elastic top cord, heat sealed PEVA lining, 12-can zippered main compartment, 1 1/2"" x 47"" adjustable shoulder strap.","PEVA Lining, 600D Poly",NO,Coolers,Full Color Dome,10 W x 9 1/2 H x 6 3/4 D,2,3/4/2015,25,25,50,13.1,c,100,12.7,c,250,12.3,c,500,11.9,c,1000,11.5,c,0,0,c,11.5,VM_95,20,20,21.26,0,0,5-7 Working Days,5501
GR4410R,Giftcor,,Red,12-Can Cooler,"Zippered front mesh pocket, zippered front pocket, adjustable elastic top cord, heat sealed PEVA lining, 12-can zippered main compartment, 1 1/2"" x 47"" adjustable shoulder strap.","PEVA Lining, 600D Poly",NO,Coolers,Full Color Dome,10 W x 9 1/2 H x 6 3/4 D,2,3/4/2015,25,25,50,13.1,c,100,12.7,c,250,12.3,c,500,11.9,c,1000,11.5,c,0,0,c,11.5,VM_95,20,20,21.26,0,0,5-7 Working Days,5501
GR4411B,Giftcor,,Black,24-Can Cooler,"24-can cooler made from durable 600D material features a PEVA-lined main compartment with zippered closure, large front pocket with hook and loop closure, small lined front pocket, mesh side pocket and a 1 1/2"" x 48"" adjustable shoulder strap.","PEVA Lining, 600D Poly",YES,"Picnic, Coolers",Print,12 1/4 W x 10 1/4 H x 8 1/2 D,3,3/1/2002,25,25,50,11,c,100,10.5,c,250,10,c,500,9.5,c,0,0,c,0,0,c,9.5,LM_238,36,50,15,0,0,5-7 Working Days,6136
GR4411N,Giftcor,,Blue,24-Can Cooler,"24-can cooler made from durable 600D material features a PEVA-lined main compartment with zippered closure, large front pocket with hook and loop closure, small lined front pocket, mesh side pocket and a 1 1/2"" x 48"" adjustable shoulder strap.","PEVA Lining, 600D Poly",YES,"Picnic, Coolers",Print,12 1/4 W x 10 1/4 H x 8 1/2 D,3,3/1/2002,25,25,50,11,c,100,10.5,c,250,10,c,500,9.5,c,0,0,c,0,0,c,9.5,LM_238,36,50,15,0,0,5-7 Working Days,6136
GR4412B,Giftcor,,Black,18-Can Cooler,"18-can cooler made from honeycomb 420D material features a watertight backside pocket for your tablet, a heat-sealed PEVA-lined main compartment with zippered closure, large front pocket with mesh accents, large mesh side pocket, durable 600D bottom, elastic adjustable cord tie-down, carry handle and a 1 1/2"" x 52"" removable and adjustable shoulder strap.","420D Polyester, 70D, PEVA Lining, Mesh",YES,"Picnic, Coolers",Print,12 W x 12 H x 6 3/4 D,4,5,25,25,50,15.45,c,100,14.95,c,250,14.45,c,500,13.95,c,0,0,c,0,0,c,13.95,LM_239,28,30,24.41,0,0,5-7 Working Days,6137
GR4412N,Giftcor,,Blue,18-Can Cooler,"18-can cooler made from honeycomb 420D material features a watertight backside pocket for your tablet, a heat-sealed PEVA-lined main compartment with zippered closure, large front pocket with mesh accents, large mesh side pocket, durable 600D bottom, elastic adjustable cord tie-down, carry handle and a 1 1/2"" x 52"" removable and adjustable shoulder strap.","420D Polyester, 70D, PEVA Lining, Mesh",YES,"Picnic, Coolers",Print,12 W x 12 H x 6 3/4 D,4,5,25,25,50,15.45,c,100,14.95,c,250,14.45,c,500,13.95,c,0,0,c,0,0,c,13.95,LM_239,28,30,24.41,0,0,5-7 Working Days,6137
GR4413K,Giftcor,,Cream,Oval Cooler Bag,"20-can cooler with woven poly mesh fabric and black trim, zippered watertight main compartment with PEVA lining, carry handles with hook and loop pad, 1 1/2"" x 46 1/2"" removable and adjustable shoulder strap.","PEVA Lining, Polyester",NO,"Picnic, Coolers",Full Color Dome,11 1/2 W x 13 3/8 H x 8 3/8 D,2,3/4/2015,15,25,25,24.95,c,50,23.95,c,100,22.95,c,250,21.95,c,0,0,c,0,0,c,21.95,LM_235,18,12,17.32,0,0,5-7 Working Days,6138
GR4414Z,Giftcor,,Camouflage,24-Can Camo Cooler,"24-can capacity camouflage cooler features rugged 600D construction, a zippered watertight main compartment with heat-sealed PEVA lining, front zippered pocket, side pocket with hook & loop flap, mesh side pocket, T-Bar zip pulls, drawstring water bottle mesh pocket, bottom stiffener and a 1 1/4""x 46"" adjustable shoulder strap.","600D Poly, PEVA Lining, Mesh",YES,,Print,11 W x 11 1/2 H x 8 1/2 D,6,3,25,25,50,15.45,c,100,14.95,c,250,14.45,c,500,13.95,c,0,0,c,0,0,c,13.95,LM_224,14,12,12.2,0,0,5-7 Working Days,6320
GR4415G,Giftcor,,Camouflage,Camo 24-Can Cooler,"24-can capacity camouflage cooler features PEVA heat sealed lining, durable 600D outer material, zippered closure, front zippered pocket, 2 front mesh pockets, front pocket with hook & loop flap, bottom stiffener, elastic tie-down straps on top, and 1 1/4"" x 46"" adjustable shoulder strap.","600D Poly, PEVA Lining, Mesh",NO,,Full Color Dome,11 3/4 W x 10 1/2 H x 7 1/2 D,2,3/4/2015,25,25,50,14,c,100,13.5,c,250,13,c,500,12.5,c,0,0,c,0,0,c,12.5,LM_227,22,20,23.62,0,0,5-7 Working Days,6321
GR4416G,Giftcor,,Camouflage,Camo 12-Can Cooler,"12-can capacity camouflage cooler features PEVA heat sealed lining, durable 600D outer material, zippered closure, bottom stiffener, T-bar zip pulls, 1 1/4"" x 40"" adjustable shoulder strap and a fold-up dual cup holder with hook and loop closure.","600D Poly, PEVA Lining",YES,,"Print, Print, Print",10 1/4 W x 8 3/4 H x 5 5/8 D,6,3,25,25,50,13.45,c,100,12.95,c,250,12.45,c,500,11.95,c,0,0,c,0,0,c,11.95,LM_227,22,25,30,0,0,5-7 Working Days,6322
GR4417N,Giftcor,,Navy,33-Can Capacity Fashion Cooler,"This 33-can capacity fashion cooler features a navy and white stripe design on 14 oz. cotton canvas with leatherette trim. The watertight main compartment has foil upper and heat-sealed PEVA lining, dual zippers with leatherette dual pull strap and hook & loop closure. The 1 1/2"" x 46 1/2"" removable and adjustable shoulder strap has trigger swivel clasps, and the cotton handles have a leatherette snap attachment. Other features include antique brass hardware and a fully-lined zippered front pocket.","14oz Cotton Canvas, Leatherette, PEVA Lining, Metal",YES,,Print,12 3/4 W x 14 H x 7 D,8,3,5,25,12,53.95,c,25,51.95,c,50,49.95,c,100,47.95,c,0,0,c,0,0,c,47.95,LM_213,6,3,21.26,0,0,5-7 Working Days,6323
GR4419B,Giftcor,,Black,36-Can Cooler Bag,"This large 36-can cooler is made from durable 600D polyester and features a zippered watertight main compartment with heat-sealed PEVA lining, zippered front pocket, two mesh side pockets with locking elastic cinch cord. It also has an easy access top hatch with hook and loop closure, bottom stiffener, 17 1/2"" webbing handles and a 1 1/4"" x 48"" adjustable shoulder strap. Cooler easily collapses down for storage.","PEVA Lining, 600D Poly",YES,"Picnic, Coolers",Print,13 1/4 W x 9 H x 12 D,7,5,15,25,25,22.95,c,50,21.95,c,100,20.95,c,250,19.95,c,0,0,c,0,0,c,19.95,LM_237,27,50,22.05,0,0,5-7 Working Days,6458
GR4500N,Giftcor,,Blue,I-Cool™ Backpack Cooler,"16 can cooler features a watertight insulated compartment with interior zippered mesh pocket, zippered front pocket, carry handle, adjustable padded backpack straps, mesh water bottle pocket, hook and loop side pocket, front hanging loops, elastic cord hold downs and two D-rings on the side.","600D Poly, Dobbie, PEVA Lining",NO,"Camping Items, Coolers, Picnic, Backpacks and Slings",Full Color Dome,12 W x 10 H x 6 D,2,3/4/2015,15,25,25,24.95,c,50,23.95,c,100,22.95,c,250,21.95,c,0,0,c,0,0,c,21.95,LM_236,19,15,25.59,0,0,5-7 Working Days,2538
GR4500R,Giftcor,,Red,I-Cool™ Backpack Cooler,"16 can cooler features a watertight insulated compartment with interior zippered mesh pocket, zippered front pocket, carry handle, adjustable padded backpack straps, mesh water bottle pocket, hook and loop side pocket, front hanging loops, elastic cord hold downs and two D-rings on the side.","600D Poly, Dobbie, PEVA Lining",NO,"Camping Items, Coolers, Picnic, Backpacks and Slings",Full Color Dome,12 W x 10 H x 6 D,2,3/4/2015,15,25,25,24.95,c,50,23.95,c,100,22.95,c,250,21.95,c,0,0,c,0,0,c,21.95,LM_236,19,15,25.59,0,0,5-7 Working Days,2538
GR4500T,Giftcor,,Orange,I-Cool™ Backpack Cooler,"16 can cooler features a watertight insulated compartment with interior zippered mesh pocket, zippered front pocket, carry handle, adjustable padded backpack straps, mesh water bottle pocket, hook and loop side pocket, front hanging loops, elastic cord hold downs and two D-rings on the side.","600D Poly, Dobbie, PEVA Lining",NO,"Camping Items, Coolers, Picnic, Backpacks and Slings",Full Color Dome,12 W x 10 H x 6 D,2,3/4/2015,15,25,25,24.95,c,50,23.95,c,100,22.95,c,250,21.95,c,0,0,c,0,0,c,21.95,LM_236,19,15,25.59,0,0,5-7 Working Days,2538
GR4501N,Giftcor,Zaino,Blue,Backpack Cooler,"Backpack with large drawstring top compartment, zippered front pocket and insulated silver PEVA cooler base with zip closure.","600D Poly, Dobbie, PEVA Lining",YES,"Camping Items, Backpacks and Slings, Picnic, Coolers",Print,11 1/4 W x 19 H x 11 1/4 D,3,3,25,25,50,17.45,c,100,16.95,c,250,16.45,c,500,15.95,c,0,0,c,0,0,c,15.95,LM_242,28,25,29,0,0,5-7 Working Days,4342
GR4501R,Giftcor,Zaino,Red,Backpack Cooler,"Backpack with large drawstring top compartment, zippered front pocket and insulated silver PEVA cooler base with zip closure.","600D Poly, Dobbie, PEVA Lining",YES,"Camping Items, Backpacks and Slings, Picnic, Coolers",Print,11 1/4 W x 19 H x 11 1/4 D,3,3,25,25,50,17.45,c,100,16.95,c,250,16.45,c,500,15.95,c,0,0,c,0,0,c,15.95,LM_242,28,25,29,0,0,5-7 Working Days,4342
GR4502N,Giftcor,Coolio,Blue,12-Can Backpack Cooler,"This backpack cooler keeps up to 12 cans cold and is made from durable 600D material. It features a watertight main compartment with heat-sealed PEVA lining, adjustable padded backpack straps, carry handle, zippered top flap pocket, two zippered side pockets and a mesh front water bottle pocket.","600D Poly, PEVA Lining, Mesh",YES,"Coolers, Backpacks and Slings",Print,12 W x 15 3/16 H x 5 1/8 D,5,3,25,25,50,15.45,c,100,14.95,c,250,14.45,c,500,13.95,c,0,0,c,0,0,c,13.95,LM_237,29,30,29,0,0,5-7 Working Days,4677
GR4502S,Giftcor,Coolio,Grey,12-Can Backpack Cooler,"This backpack cooler keeps up to 12 cans cold and is made from durable 600D material. It features a watertight main compartment with heat-sealed PEVA lining, adjustable padded backpack straps, carry handle, zippered top flap pocket, two zippered side pockets and a mesh front water bottle pocket.","600D Poly, PEVA Lining, Mesh",YES,"Coolers, Backpacks and Slings",Print,12 W x 15 3/16 H x 5 1/8 D,5,3,25,25,50,15.45,c,100,14.95,c,250,14.45,c,500,13.95,c,0,0,c,0,0,c,13.95,LM_237,29,30,29,0,0,5-7 Working Days,4677
GR4503N,Giftcor,,Blue,PEVA Lined Backpack Cooler,"18-can backpack cooler with top flap zippered pocket, side zippered pocket, mesh side pocket, front buckled pocket with adjustable elastic cord, zippered insulated main compartment with heat sealed PEVA lining, carry handle and adjustable padded backpack straps.","PEVA Lining, 600D Poly",YES,"Coolers, Backpacks and Slings",Print,11 3/4 W x 14 H x 6 1/4 D,5,3,15,25,25,14.75,c,50,14.3,c,100,13.85,c,250,13.4,c,500,12.95,c,0,0,c,12.95,VM_99,25,25,29,0,0,5-7 Working Days,5502
GR4503R,Giftcor,,Red,PEVA Lined Backpack Cooler,"18-can backpack cooler with top flap zippered pocket, side zippered pocket, mesh side pocket, front buckled pocket with adjustable elastic cord, zippered insulated main compartment with heat sealed PEVA lining, carry handle and adjustable padded backpack straps.","PEVA Lining, 600D Poly",YES,"Coolers, Backpacks and Slings",Print,11 3/4 W x 14 H x 6 1/4 D,5,3,15,25,25,14.75,c,50,14.3,c,100,13.85,c,250,13.4,c,500,12.95,c,0,0,c,12.95,VM_99,25,25,29,0,0,5-7 Working Days,5502
GR4503S,Giftcor,,Grey,PEVA Lined Backpack Cooler,"18-can backpack cooler with top flap zippered pocket, side zippered pocket, mesh side pocket, front buckled pocket with adjustable elastic cord, zippered insulated main compartment with heat sealed PEVA lining, carry handle and adjustable padded backpack straps.","PEVA Lining, 600D Poly",YES,"Coolers, Backpacks and Slings",Print,11 3/4 W x 14 H x 6 1/4 D,5,3,15,25,25,14.75,c,50,14.3,c,100,13.85,c,250,13.4,c,500,12.95,c,0,0,c,12.95,VM_99,25,25,29,0,0,5-7 Working Days,5502
GR4506B,Valumark,,Black,3-in-1 Backpack Cooler / Waist Pack,"3-in-1 backpack / cooler / waist pack made from 210D poly with zippered insulated PEVA lined cooler compartment, 2 side mesh pockets, waist strap, shoulder straps and a hook and loop front pocket.","PEVA Lining, 210D Poly",YES,"Coolers, Backpacks and Slings","Print, Print",11 1/2 W x 18 H x 5 3/4 D,5,4,25,25,50,12.48,c,100,12.1,c,250,11.72,c,500,11.33,c,1000,10.95,c,0,0,c,10.95,VM_99,5,20,16.54,0,0,5-7 Working Days,5780
GR4506N,Valumark,,Blue,3-in-1 Backpack Cooler / Waist Pack,"3-in-1 backpack / cooler / waist pack made from 210D poly with zippered insulated PEVA lined cooler compartment, 2 side mesh pockets, waist strap, shoulder straps and a hook and loop front pocket.","PEVA Lining, 210D Poly",YES,"Coolers, Backpacks and Slings","Print, Print",11 1/2 W x 18 H x 5 3/4 D,5,4,25,25,50,12.48,c,100,12.1,c,250,11.72,c,500,11.33,c,1000,10.95,c,0,0,c,10.95,VM_99,5,20,16.54,0,0,5-7 Working Days,5780
GR4506R,Valumark,,Red,3-in-1 Backpack Cooler / Waist Pack,"3-in-1 backpack / cooler / waist pack made from 210D poly with zippered insulated PEVA lined cooler compartment, 2 side mesh pockets, waist strap, shoulder straps and a hook and loop front pocket.","PEVA Lining, 210D Poly",YES,"Coolers, Backpacks and Slings","Print, Print",11 1/2 W x 18 H x 5 3/4 D,5,4,25,25,50,12.48,c,100,12.1,c,250,11.72,c,500,11.33,c,1000,10.95,c,0,0,c,10.95,VM_99,5,20,16.54,0,0,5-7 Working Days,5780
GR4550G,Giftcor,Mazzo,Green,Drawstring Cooler,Drawstring PEVA insulated watertight cooler bag has a zippered front pocket and media headphone access hole. Drawstrings double as backpack straps.,"210D Poly, Rip Stop, PEVA Lining",YES,"Camping Items, Backpacks and Slings, Picnic, Coolers","Print, Print",13 W x 15 1/2 H x 3/16 D,7,3,50,25,100,4.78,c,250,4.63,c,500,4.48,c,1000,4.33,c,2500,4.19,c,0,0,c,4.19,VM_44,31,150,29,0,0,5-7 Working Days,4341
GR4550N,Giftcor,Mazzo,Blue,Drawstring Cooler,Drawstring PEVA insulated watertight cooler bag has a zippered front pocket and media headphone access hole. Drawstrings double as backpack straps.,"210D Poly, Rip Stop, PEVA Lining",YES,"Camping Items, Backpacks and Slings, Picnic, Coolers","Print, Print",13 W x 15 1/2 H x 3/16 D,7,3,50,25,100,4.78,c,250,4.63,c,500,4.48,c,1000,4.33,c,2500,4.19,c,0,0,c,4.19,VM_44,31,150,29,0,0,5-7 Working Days,4341
GR4550R,Giftcor,Mazzo,Red,Drawstring Cooler,Drawstring PEVA insulated watertight cooler bag has a zippered front pocket and media headphone access hole. Drawstrings double as backpack straps.,"210D Poly, Rip Stop, PEVA Lining",YES,"Camping Items, Backpacks and Slings, Picnic, Coolers","Print, Print",13 W x 15 1/2 H x 3/16 D,7,3,50,25,100,4.78,c,250,4.63,c,500,4.48,c,1000,4.33,c,2500,4.19,c,0,0,c,4.19,VM_44,31,150,29,0,0,5-7 Working Days,4341
GR4550S,Giftcor,Mazzo,Grey,Drawstring Cooler,Drawstring PEVA insulated watertight cooler bag has a zippered front pocket and media headphone access hole. Drawstrings double as backpack straps.,"210D Poly, Rip Stop, PEVA Lining",YES,"Camping Items, Backpacks and Slings, Picnic, Coolers","Print, Print",13 W x 15 1/2 H x 3/16 D,7,3,50,25,100,4.78,c,250,4.63,c,500,4.48,c,1000,4.33,c,2500,4.19,c,0,0,c,4.19,VM_44,31,150,29,0,0,5-7 Working Days,4341
GR4551G,Giftcor,,Camouflage,Camo Drawstring Cooler,"Camouflage drawstring water-tight cooler bag features PEVA insulation, top flap with hook and loop closure, zippered front pocket, and media headphone access hole.","600D Poly, PEVA Lining",YES,Backpacks and Slings,"Print, Print",17 W x 19 1/2 H x 1/4 D,9,8,25,25,50,11.45,c,100,10.95,c,250,10.45,c,500,9.95,c,0,0,c,0,0,c,9.95,LM_226,27,100,17.72,0,0,5-7 Working Days,6324
GR4602B,Giftcor,,Black,Cooler Bag Chair,"This 24 can capacity cooler has an integrated folding chair. It is made of durable 600D material and features a zippered main compartment with PEVA lining, adjustable padded shoulder straps, zippered front pocket, and a water bottle pocket. Suggested max weight for chair 270 lbs. Folds flat for easy storage.","420D Polyester, 600D Poly, PEVA Lining",YES,"Picnic, Coolers",Print,14 W x 17 3/4 H x 12 1/4 D,3/1/2002,3,15,25,25,26.95,c,50,25.95,c,100,24.95,c,250,23.95,c,0,0,c,0,0,c,23.95,LM_228,30,8,20,0,0,5-7 Working Days,4912
GR4603B,Giftcor,,Black,BBQ Cooler,"The portable BBQ grill has a 9"" top grilling area, an insulated cooler bag, and a 39"" removable and adjustable shoulder strap.","Steel, 600D Poly",YES,"Coolers, BBQ Sets",Print,12 W x 8 H x 12 D,4,3,15,25,25,29.95,c,50,28.95,c,100,27.95,c,250,26.95,c,500,25.95,c,0,0,c,25.95,VM_104,23,6,22.83,0,0,5-7 Working Days,4913
GR4604N,Giftcor,,Blue,Cooler Bag Chair,"Portable folding chair cooler with zippered front pocket, mesh water bottle pocket, PEVA lining in 24-can main compartment, gusseted front pocket and 1 1/2"" x 50"" removable/adjustable padded shoulder strap. Suggested max weight for chair 270 lbs.","600D Poly, PEVA Lining, Steel",YES,"Camping Items, Coolers","Print, Print",16 1/2 W x 25 H x 10 D,8,3,15,25,25,32.95,c,50,31.95,c,100,30.95,c,250,29.95,c,0,0,c,0,0,c,29.95,LM_228,35,8,17.32,0,0,5-7 Working Days,5379
