SKU,Item Name,Imprint Method,Pricing-Qty1,Pricing-Qty2,Pricing-Qty3,Pricing-Qty4,Pricing-Qty5,Pricing-Price1,Pricing-Price2,Pricing-Price3,Pricing-Price4,Pricing-Price5,Pricing-Code1,Pricing-Code2,Pricing-Code3,Pricing-Code4,Pricing-Code5
AP3190,Westbridge Leather Business Case,Deboss,3,3,3,25,25,355.78,355.78,355.78,351.15,351.15,C,C,C,C,C
AP3200,Westbridge Two-Tone Leather Tote,Deboss,3,3,3,25,25,226.48,226.48,226.48,219.8,219.8,C,C,C,C,C
AP3350,Westbridge Leather Rucksack,Deboss,3,3,3,25,25,356.48,356.48,356.48,351.9,351.9,C,C,C,C,C
AP3360,Westbridge Large Leather Duffel,Deboss,3,3,3,25,25,467.48,467.48,467.48,458.13,458.13,C,C,C,C,C
AP3400,Italian Leather Padholder,Deboss,6,50,150,300,,102.78,99.92,96.88,93.37,,C,C,C,C,
AP3401,Italian Leather Document Folder,Deboss,6,50,150,300,,86.98,84.88,82.48,78.98,,C,C,C,C,
AP3551,Double 5 x 7 Landscape Picture Frame,Deboss,6,50,150,300,,66.98,65.02,63.48,60.98,,C,C,C,C,
AP3560,8 x 10 Single Picture Frame,Deboss,12,50,150,300,,36.38,36.38,36.38,36.38,,C,C,C,C,
AP3570,Ciak   Italian Leather Journal,Deboss,6,6,6,50,50,39.28,39.28,39.28,37.43,37.43,C,C,C,C,C
AP4090,Gilt Edge Journal,Deboss,12,50,150,300,,64.08,62.18,60.42,58.25,,C,C,C,C,
AP4552,Hanging Toiletry Bag,Deboss,6,50,150,300,,74.78,72.88,70.68,67.98,,C,C,C,C,
AP4640,Women& 39;s Jewelry Roll,Deboss,6,50,150,300,,58.98,57.03,54.98,52.48,,C,C,C,C,
AP5020,Envelope Portfolio,Deboss,3,25,50,100,,123.38,120.3,116.45,112.18,,C,C,C,C,
AP5050,Leather Clipboard/Portfolio,Deboss,6,50,150,300,,58.68,56.65,54.68,52.68,,C,C,C,C,
AP5070,Italian Leather Portfolio,Deboss,1,12,25,50,,589.47,476.83,466.87,459.97,,C,C,C,C,
AP5130,Vaqueta Padfolio,Deboss,3,25,50,100,,168.83,164.38,159.08,153.48,,C,C,C,C,
AP5500,Vaqueta Expandable Multi-Function Briefcase,Deboss,3,25,50,100,,327.58,318.95,308.18,297.78,,C,C,C,C,
AP5505,Vaqueta Contemporary Laptop Briefcase,Deboss,3,25,50,100,,320.18,311.18,301.78,291.08,,C,C,C,C,
AP5515,Vaqueta Organizer Laptop Briefcase,Deboss,3,25,50,100,,357.68,347.98,337.07,325.13,,C,C,C,C,
AP5516,Oversized Briefcase For Laptops,Deboss,3,25,50,100,,376.68,367.28,356.82,342.42,,C,C,C,C,
AP5539,Messenger / Laptop Briefcase,Deboss,3,25,50,100,,245.18,238.27,230.77,222.87,,C,C,C,C,
AP5540,Vaqueta Deluxe Flapover Laptop Briefcase,Deboss,3,25,50,100,,321.73,313.18,303.35,292.48,,C,C,C,C,
AP5541,Metro Flapover Laptop Briefcase,Deboss,3,25,50,100,,146.95,142.63,138.13,133.58,,C,C,C,C,
AP5542,Metro Vertical Laptop Briefcase,Deboss,3,25,50,100,,113.48,109.87,107.32,103.13,,C,C,C,C,
AP5550,Vaqueta Napa Laptop Flapover Briefcase,Deboss,3,25,50,100,,310.58,304.12,295.73,282.28,,C,C,C,C,
AP5582,Vaqueta Dowel Rod Laptop Briefcase,Deboss,3,25,50,100,,381.58,372.22,360.88,346.83,,C,C,C,C,
AP5637,The New Briefcase for iPad   / Tablet,Deboss,3,25,50,100,,182.18,177.28,171.98,165.53,,C,C,C,C,
AP5640,Vaqueta Women& 39;s Laptop Handbag/Briefcase,Deboss,3,25,50,100,,251.18,244.27,237.97,228.35,,C,C,C,C,
AP5645,Double Strap Rivet Tote,Deboss,3,25,50,100,,154.2,150.35,146.62,140.18,,C,C,C,C,
AP5650,Women& 39;s Large Casual Tote,Deboss,3,25,50,100,,170.38,166.22,161.32,154.87,,C,C,C,C,
AP5800,Vaqueta Backpack,Deboss,3,25,50,100,,329.58,321.88,311.7,299.58,,C,C,C,C,
AP5802,"Distressed Leather 17"" Laptop Backpack",Deboss,3,25,50,100,,187.98,187.98,187.98,187.98,,C,C,C,C,
AP5900,Vaqueta iPad   / Netbook Case,Deboss,3,25,50,100,,159.28,154.93,150.33,144.78,,C,C,C,C,
AP5915,Crossover E-Reader / iPad   Bag,Deboss,6,50,100,300,,103.38,100.75,97.72,93.98,,C,C,C,C,
AP5916,Flapover E-Reader / iPad   Bag,Deboss,3,25,50,100,,156.88,153.1,149.07,142.58,,C,C,C,C,
AP6020,Vaqueta Deluxe Sports Bag,Deboss,3,25,50,100,,350.08,339.93,329.63,318.23,,C,C,C,C,
AP6510,Vaqueta Getaway Bag,Deboss,3,25,50,100,,300.08,293.2,282.87,272.83,,C,C,C,C,
AP6516,Metro Convertible Duffel Bag,Deboss,3,25,50,100,,185.88,180.45,174.88,168.98,,C,C,C,C,
AP6540,Metro Duffel On Wheels,Deboss,3,25,50,100,,228.78,222.98,216.28,207.98,,C,C,C,C,
AP6614,Slideout Privacy Luggage Tag,Deboss,50,150,300,500,,18.68,18.18,17.68,16.98,,C,C,C,C,
AP7031,Round Coaster,Deboss,50,150,300,500,,12.68,12.35,11.95,11.48,,C,C,C,C,
AP7035,Deluxe Round Coaster Set,Deboss,12,50,150,300,,32.48,31.5,30.78,29.48,,C,C,C,C,
AP7066,Valuables Pouch,Deboss,25,50,150,300,,29.28,28.58,27.78,26.58,,C,C,C,C,
AP7076,Acrylic and Leather Picture Frame,Deboss,12,50,150,300,,36.28,35.38,34.18,32.98,,C,C,C,C,
AP9900,Leather Kindle   Case,Deboss,25,50,150,300,,25.98,25.48,24.75,23.6,,C,C,C,C,
CSP108,Flannel Backsack,Screen Print,48,100,250,500,1000,6,6,6,6,6,C,C,C,C,C
CSP108,Flannel Backsack,Blank,48,100,250,500,1000,5.83,5.83,5.83,5.83,5.83,C,C,C,C,C
CSP127,Metro Tote,Screen Print,24,48,96,144,576,8.33,8.33,8.33,8.33,8.33,C,C,C,C,C
CSP127,Metro Tote,Blank,24,48,96,144,576,8.17,8.17,8.17,8.17,8.17,C,C,C,C,C
CSP131,Explorer Tote,Screen Print,24,48,96,144,576,8,8,8,8,8,C,C,C,C,C
CSP131,Explorer Tote,Blank,24,48,96,144,576,7.83,7.83,7.83,7.83,7.83,C,C,C,C,C
CSP138,Monterey Bag,Screen Print,24,48,96,144,576,18,18,18,18,18,C,C,C,C,C
CSP138,Monterey Bag,Blank,24,48,96,144,576,17.83,17.83,17.83,17.83,17.83,C,C,C,C,C
CSP179,Sloane Wallet,Deboss,24,48,96,144,500,12.5,12.5,12.5,12.5,12.5,C,C,C,C,C
CSP179,Sloane Wallet,Blank,24,48,96,144,500,12.33,12.33,12.33,12.33,12.33,C,C,C,C,C
CSP183,ID Pocket Purse,Screen Print,72,250,500,1000,2500,4.5,4.5,4.5,4.5,4.5,C,C,C,C,C
CSP183,ID Pocket Purse,Blank,72,250,500,1000,2500,4.33,4.33,4.33,4.33,4.33,C,C,C,C,C
CSP184,Zipper ID Holder,Screen Print,72,250,500,1000,2500,4.5,4.5,4.5,4.5,4.5,C,C,C,C,C
CSP184,Zipper ID Holder,Blank,72,250,500,1000,2500,4.33,4.33,4.33,4.33,4.33,C,C,C,C,C
CSP185,Canvas ID Wallet,Screen Print,72,250,500,1000,2500,5,5,5,5,5,C,C,C,C,C
CSP185,Canvas ID Wallet,Blank,72,250,500,1000,2500,4.83,4.83,4.83,4.83,4.83,C,C,C,C,C
CSP202,Journey Ballistic Nylon Tote,Screen Print,24,100,250,500,1000,20,20,20,20,20,C,C,C,C,C
CSP202,Journey Ballistic Nylon Tote,Blank,24,100,250,500,1000,19.83,19.83,19.83,19.83,19.83,C,C,C,C,C
CSP207,Leather Wrist Wallet,Deboss,24,100,250,500,1000,12.5,12.5,12.5,12.5,12.5,C,C,C,C,C
CSP207,Leather Wrist Wallet,Blank,24,100,250,500,1000,12.33,12.33,12.33,12.33,12.33,C,C,C,C,C
CSP208,Flannel Tote,Deboss,36,100,250,500,1000,12,12,12,12,12,C,C,C,C,C
CSP208,Flannel Tote,Blank,36,100,250,500,1000,11.83,11.83,11.83,11.83,11.83,C,C,C,C,C
CT800,Wild Bunch Key Tags,Screen Print,144,288,576,1200,,4.38,4.18,4.08,3.98,,C,C,C,C,
CT800,Wild Bunch Key Tags,Blank,144,288,576,1200,,4.22,4.02,3.92,3.82,,C,C,C,C,
CT801,Wild Bunch Magnets,Screen Print,144,288,576,1200,,4.58,4.38,4.28,4.18,,C,C,C,C,
CT802,Mascots,Screen Print,48,144,288,576,,7.92,7.77,7.57,7.38,,C,C,C,C,
CT802,Mascots,Blank,48,144,288,576,,7.75,7.6,7.4,7.22,,C,C,C,C,
CT803,Wild Bunch Animals,Screen Print,48,144,288,576,1200,10.48,10.18,9.88,9.68,9.48,C,C,C,C,C
CT803,Wild Bunch Animals,Blank,48,144,288,576,1200,10.32,10.02,9.72,9.52,9.32,C,C,C,C,C
CT806,Bean Bag Buddies,Screen Print,48,144,288,576,,7.32,7.17,6.97,6.78,,C,C,C,C,
CT810,Chandler,Screen Print,48,144,288,576,,12.37,12.1,11.82,11.4,,C,C,C,C,
CT810,Chandler,Blank,48,144,288,576,,12.2,11.93,11.65,11.23,,C,C,C,C,
CT812,Chandler Jr.,Screen Print,48,144,288,576,,8.58,8.28,8.08,7.78,,C,C,C,C,
CT812,Chandler Jr.,Blank,48,144,288,576,,8.42,8.12,7.92,7.62,,C,C,C,C,
CT814,Luke,Screen Print,48,48,48,144,144,12.97,12.97,12.97,12.48,12.48,C,C,C,C,C
CT814,Luke,Blank,48,144,288,576,,12.8,12.32,12.02,11.72,,C,C,C,C,
CT820,Roly Poly Friends,Blank,48,144,288,576,,10.67,10.42,10.12,9.82,,C,C,C,C,
CT828,Sock Monkey,Blank,48,144,288,576,,11.27,11.02,10.72,10.42,,C,C,C,C,
CT831,"4"" Friends",Screen Print,48,144,288,576,,5.6,5.4,5.28,5.18,,C,C,C,C,
CT831,"4"" Friends",Blank,48,144,288,576,,6.27,5.43,5.23,5.12,,C,C,C,C,
CT833,Furry Bear,Screen Print,144,288,576,1200,,4.7,4.5,4.38,4.28,,C,C,C,C,
CT833,Furry Bear,Blank,144,288,576,1200,,4.53,4.33,4.22,4.12,,C,C,C,C,
CT843,Scout,Screen Print,48,144,288,576,,13.18,12.97,12.67,12.27,,C,C,C,C,
CT843,Scout,Blank,48,144,288,576,,13.02,12.8,12.5,12.1,,C,C,C,C,
CT845,Lawrence Jr,Screen Print,48,144,288,576,,8.98,8.88,8.6,8.28,,C,C,C,C,
CT845,Lawrence Jr,Blank,48,144,288,576,,8.82,8.72,8.43,8.12,,C,C,C,C,
CT846,Lawrence,Screen Print,48,144,288,576,,11.68,11.4,11.1,10.7,,C,C,C,C,
CT846,Lawrence,Blank,48,144,288,576,,11.52,11.23,10.93,10.53,,C,C,C,C,
CT847,Baxter,Screen Print,48,144,288,576,,8.85,8.75,8.47,8.15,,C,C,C,C,
CT847,Baxter,Blank,48,144,288,576,,8.68,8.58,8.3,7.98,,C,C,C,C,
CT848,Buster,Screen Print,48,144,288,576,,9.9,9.78,9.5,9.18,,C,C,C,C,
CT848,Buster,Blank,48,144,288,576,,9.73,9.62,9.33,9.02,,C,C,C,C,
CT849,Manny,Screen Print,48,144,288,576,,10.33,10.08,9.78,9.48,,C,C,C,C,
CT849,Manny,Blank,48,144,288,576,,10.17,9.92,9.62,9.32,,C,C,C,C,
CT853,Bo,Screen Print,48,144,288,576,,11.48,11.18,10.88,10.48,,C,C,C,C,
CT853,Bo,Blank,48,144,288,576,,11.32,11.02,10.72,10.32,,C,C,C,C,
CT855,Cuddles,Screen Print,48,144,288,576,,10.33,10.08,9.78,9.48,,C,C,C,C,
CT855,Cuddles,Blank,48,144,288,576,,10.17,9.92,9.62,9.32,,C,C,C,C,
CT857,Primate Pals,Screen Print,48,144,288,576,,9.6,9.48,9.2,8.88,,C,C,C,C,
CT857,Primate Pals,Blank,48,144,288,576,,9.43,9.32,9.03,8.72,,C,C,C,C,
CT859,Honey Bear,Screen Print,48,144,288,576,,10.33,10.08,9.78,9.48,,C,C,C,C,
CT859,Honey Bear,Blank,48,144,288,576,,10.17,9.92,9.62,9.32,,C,C,C,C,
CT860,Fuzzy Bunch,Screen Print,48,48,48,144,144,11.45,11.45,11.45,11.07,11.07,C,C,C,C,C
CT860,Fuzzy Bunch,Blank,48,144,288,576,,11.28,10.9,10.58,10.22,,C,C,C,C,
CT865,Long Arm Friends,Screen Print,48,144,288,576,,9.2,9.08,8.8,8.48,,C,C,C,C,
CT865,Long Arm Friends,Blank,48,144,288,576,,9.03,8.92,8.63,8.32,,C,C,C,C,
CT940,Dexter,Screen Print,48,144,288,576,,14.97,14.48,14.18,13.88,,C,C,C,C,
CT940,Dexter,Blank,48,144,288,576,,14.8,14.32,14.02,13.72,,C,C,C,C,
CT952,Max,Screen Print,48,144,288,576,,13.07,12.58,12.28,11.98,,C,C,C,C,
CT952,Max,Blank,48,144,288,576,,12.9,12.42,12.12,11.82,,C,C,C,C,
CT958,Knuckles,Screen Print,48,144,288,576,,14.07,13.58,13.28,12.98,,C,C,C,C,
CT958,Knuckles,Blank,48,144,288,576,,13.9,13.42,13.12,12.82,,C,C,C,C,
CT960,Large Traditional Teddy Bear,Screen Print,48,144,288,576,,17.98,17.58,16.98,16.48,,C,C,C,C,
CT960,Large Traditional Teddy Bear,Blank,48,144,288,576,,17.82,17.42,16.82,16.32,,C,C,C,C,
CT965,Tropical Flavor Bear,Screen Print,48,144,288,576,,8.78,8.48,8.28,7.98,,C,C,C,C,
CT965,Tropical Flavor Bear,Blank,48,144,288,576,,9.03,8.92,8.63,8.32,,C,C,C,C,
CT968,Nursery Pals,Screen Print,48,48,48,144,144,10.13,10.13,10.13,9.88,9.88,C,C,C,C,C
CT968,Nursery Pals,Blank,48,144,288,576,,9.97,9.72,9.42,9.12,,C,C,C,C,
CT978,Traditional Teddy Bear,Screen Print,48,144,288,576,,11.98,11.68,11.38,10.98,,C,C,C,C,
CT978,Traditional Teddy Bear,Blank,48,144,288,576,,11.82,11.52,11.22,10.82,,C,C,C,C,
CT9990,Western Life Animals,Screen Print,48,144,288,576,,8.78,8.48,8.28,7.98,,C,C,C,C,
CT9990,Western Life Animals,Blank,48,144,288,576,,8.62,8.32,8.12,7.82,,C,C,C,C,
CT9991,Sea Life Creatures,Screen Print,48,144,288,576,,8.78,8.48,8.28,7.98,,C,C,C,C,
CT9991,Sea Life Creatures,Blank,48,144,288,576,,8.62,8.32,8.12,7.82,,C,C,C,C,
CTG832,Puppies,Screen Print,48,144,288,576,,10.48,10.18,9.78,9.48,,C,C,C,C,
CTG832,Puppies,Blank,48,144,288,576,,10.32,10.02,9.62,9.32,,C,C,C,C,
CTG833,Jo Jo,Screen Print,48,144,288,576,,20.98,20.58,20.28,19.98,,C,C,C,C,
CTG833,Jo Jo,Blank,48,144,288,576,,20.82,20.42,20.12,19.82,,C,C,C,C,
CTG840,Arlo,Screen Print,48,144,288,576,,16.58,16.18,15.88,15.58,,C,C,C,C,
CTG840,Arlo,Blank,48,144,288,576,,16.42,16.02,15.72,15.42,,C,C,C,C,
CTG850,Hugo,Screen Print,48,144,288,576,,17.48,17.08,16.78,16.48,,C,C,C,C,
CTG850,Hugo,Blank,48,144,288,576,,17.32,16.92,16.62,16.32,,C,C,C,C,
CTG855,Pauly,Screen Print,48,144,288,576,,21.98,21.58,21.28,20.98,,C,C,C,C,
CTG855,Pauly,Blank,48,144,288,576,,21.82,21.42,21.12,20.82,,C,C,C,C,
CTG860,Sebastian,Screen Print,48,144,288,576,,13.78,13.38,13.08,12.78,,C,C,C,C,
CTG860,Sebastian,Blank,48,144,288,576,,13.62,13.22,12.92,12.62,,C,C,C,C,
CTG862,Orson,Screen Print,48,144,288,576,,13.78,13.38,13.08,12.78,,C,C,C,C,
CTG862,Orson,Blank,48,144,288,576,,13.62,13.22,12.92,12.62,,C,C,C,C,
CTG884,Crackers,Screen Print,48,144,288,576,,18.98,18.58,18.28,17.98,,C,C,C,C,
CTG884,Crackers,Blank,48,144,288,576,,18.82,18.42,18.12,17.82,,C,C,C,C,
CTG898,Riley,Screen Print,48,144,288,576,,16.78,16.38,16.08,15.78,,C,C,C,C,
CTG898,Riley,Blank,48,144,288,576,,16.62,16.22,15.92,15.62,,C,C,C,C,
CTG899,Baby Bear White,Screen Print,48,144,288,576,,16.98,16.58,16.28,15.98,,C,C,C,C,
CTG899,Baby Bear White,Blank,48,144,288,576,,16.82,16.42,16.12,15.82,,C,C,C,C,
CTG900,Baby Bear,Screen Print,48,144,288,576,,16.98,16.58,16.28,15.98,,C,C,C,C,
CTG900,Baby Bear,Blank,48,144,288,576,,16.82,16.42,16.12,15.82,,C,C,C,C,
CTG948,Casey,Screen Print,48,144,288,576,,18.48,18.08,17.78,17.48,,C,C,C,C,
CTG948,Casey,Blank,48,144,288,576,,18.32,17.92,17.62,17.32,,C,C,C,C,
CTG976,Benjamin,Screen Print,48,144,288,576,,20.98,20.58,20.28,19.98,,C,C,C,C,
CTG976,Benjamin,Blank,48,144,288,576,,20.82,20.42,20.12,19.82,,C,C,C,C,
CTG982,Lou,Screen Print,48,144,288,576,,17.48,17.08,16.78,16.48,,C,C,C,C,
CTG983,Francis,Screen Print,48,144,288,576,,17.48,17.08,16.78,16.48,,C,C,C,C,
CTG983,Francis,Blank,48,144,288,576,,17.32,16.92,16.62,16.32,,C,C,C,C,
CTG984,Charlie,Screen Print,48,144,288,576,,28.98,28.58,28.28,27.98,,C,C,C,C,
CTG984,Charlie,Blank,48,144,288,576,,28.82,28.42,28.12,27.82,,C,C,C,C,
CTG985,Sammy,Screen Print,48,144,288,576,,28.98,28.58,28.28,27.98,,C,C,C,C,
CTGFUZZYBG,Fuzzy Bear,Screen Print,48,75,100,150,,19.47,19.38,19.3,18.97,,C,C,C,C,
F5015,Stainless Travel Mug,Screen Print,72,144,288,576,1008,5.28,5.08,4.98,4.78,4.68,C,C,C,C,C
F5015,Stainless Travel Mug,Blank,72,144,288,576,1008,5.2,5,4.9,4.7,4.6,C,C,C,C,C
F5020,Stainless Travel Mug,Screen Print,72,144,288,576,1008,5.28,5.08,4.98,4.78,4.68,C,C,C,C,C
F5020,Stainless Travel Mug,Blank,72,144,288,576,1008,5.2,5,4.9,4.7,4.6,C,C,C,C,C
F5030,Stainless Flask,Screen Print,72,144,288,576,1008,12.48,12.13,11.5,10.68,10.18,C,C,C,C,C
F5030,Stainless Flask,Blank,72,144,288,576,1008,12.4,12.05,11.42,10.6,10.1,C,C,C,C,C
F5035,Stainless Travel Kit,Screen Print,72,144,288,576,1008,21.98,21.68,20.98,20.58,19.78,C,C,C,C,C
F5035,Stainless Travel Kit,Blank,72,144,288,576,1008,21.9,21.6,20.9,20.5,19.7,C,C,C,C,C
F700,Sportsmaster Golf Umbrella,Screen Print,25,50,100,250,500,17.42,16.88,15.68,14.98,14.28,C,C,C,C,C
F700,Sportsmaster Golf Umbrella,Vivid Expressions,100,250,500,,,17.62,16.92,16.22,,,C,C,C,,
F700,Sportsmaster Golf Umbrella,Blank,25,50,100,250,500,16.58,16.05,14.85,14.15,13.45,C,C,C,C,C
F702,Barrister Auto Open Folding Umbrella,Screen Print,25,50,100,250,500,10.65,10.17,9.17,8.17,7.38,C,C,C,C,C
F702,Barrister Auto Open Folding Umbrella,Vivid Expressions,100,250,500,,,11.1,10.1,9.32,,,C,C,C,,
F702,Barrister Auto Open Folding Umbrella,Blank,25,50,100,250,500,9.82,9.33,8.33,7.33,6.55,C,C,C,C,C
F703,Expressions Auto Open Umbrella,Screen Print,25,50,100,250,500,11.27,10.78,9.78,8.77,7.98,C,C,C,C,C
F703,Expressions Auto Open Umbrella,Vivid Expressions,100,250,500,,,11.72,10.7,9.92,,,C,C,C,,
F703,Expressions Auto Open Umbrella,Blank,25,50,100,250,500,10.43,9.95,8.95,7.93,7.15,C,C,C,C,C
F707,Traveler Auto Open Folding Umbrella,Screen Print,25,50,100,250,500,15.93,14.97,13.98,12.98,12.48,C,C,C,C,C
F707,Traveler Auto Open Folding Umbrella,Vivid Expressions,100,250,500,,,15.92,14.92,14.42,,,C,C,C,,
F707,Traveler Auto Open Folding Umbrella,Blank,25,50,100,250,500,15.1,14.13,13.15,12.15,11.65,C,C,C,C,C
F708,Pro Golf Umbrella,Screen Print,25,50,100,250,500,19.23,18.23,17.25,16.25,15.73,C,C,C,C,C
F708,Pro Golf Umbrella,Vivid Expressions,100,250,500,,,19.18,18.18,17.67,,,C,C,C,,
F708,Pro Golf Umbrella,Blank,25,50,100,250,500,18.4,17.4,16.42,15.42,14.9,C,C,C,C,C
F7100,Poncho,Screen Print,50,100,250,500,1000,7.53,6.45,5.85,5.3,4.77,C,C,C,C,C
F7100,Poncho,Blank,50,100,250,500,1000,6.7,5.62,5.02,4.47,3.93,C,C,C,C,C
F7104,Pronto Poncho,Four Color Process,100,250,500,1000,,1.85,1.35,1.27,1.13,,C,C,C,C,
F7104,Pronto Poncho,Blank,100,250,500,1000,,1.77,1.27,1.18,1.05,,C,C,C,C,
F714,Wind Tamer Oversize Windproof Umbrella,Screen Print,25,50,100,250,500,21.2,20.6,20.18,18.92,17.98,C,C,C,C,C
F714,Wind Tamer Oversize Windproof Umbrella,Vivid Expressions,100,250,500,,,22.12,20.85,19.92,,,C,C,C,,
F714,Wind Tamer Oversize Windproof Umbrella,Blank,25,50,100,250,500,20.37,19.77,19.35,18.08,17.15,C,C,C,C,C
F720,Traveler Deluxe Auto Open Folding Umbrella,Screen Print,25,50,100,250,500,18.48,17.48,16.48,15.58,14.98,C,C,C,C,C
F720,Traveler Deluxe Auto Open Folding Umbrella,Vivid Expressions,100,250,500,,,18.42,17.52,16.92,,,C,C,C,,
F720,Traveler Deluxe Auto Open Folding Umbrella,Blank,25,50,100,250,500,17.65,16.65,15.65,14.75,14.15,C,C,C,C,C
F734,Nautical Stripe Auto Open Folding Umbrella,Screen Print,25,50,100,250,500,8.38,8.38,8.38,8.38,8.38,C,C,C,C,C
F734,Nautical Stripe Auto Open Folding Umbrella,Blank,25,50,100,250,500,7.55,7.55,7.55,7.55,7.55,C,C,C,C,C
F737,Economy Auto Open Folding Umbrella,Screen Print,25,50,100,250,500,9.28,8.78,7.8,6.78,5.98,C,C,C,C,C
F737,Economy Auto Open Folding Umbrella,Vivid Expressions,100,250,500,,,9.73,8.72,7.92,,,C,C,C,,
F737,Economy Auto Open Folding Umbrella,Blank,25,50,100,250,500,8.45,7.95,6.97,5.95,5.15,C,C,C,C,C
F739,B-Cool 6-Pack Cooler,Image Lock,50,100,250,500,1000,9.45,9.05,8.58,7.97,7.58,C,C,C,C,C
F739,B-Cool 6-Pack Cooler,Vivid Expressions,100,250,500,1000,,10.22,9.75,9.13,8.75,,C,C,C,C,
F739,B-Cool 6-Pack Cooler,Blank,50,100,250,500,1000,8.78,8.38,7.92,7.3,6.92,C,C,C,C,C
F742,Travel Bag,Image Lock,25,50,100,250,500,26.27,25.32,24.63,23.83,22.98,C,C,C,C,C
F742,Travel Bag,Embroidery,25,50,100,250,500,29.65,28.7,28.02,27.22,26.37,C,C,C,C,C
F742,Travel Bag,Vivid Expressions,100,250,500,,,25.8,25,24.15,,,C,C,C,,
F742,Travel Bag,Blank,25,50,100,250,500,25.6,24.65,23.97,23.17,22.32,C,C,C,C,C
F751,Garment Bag,Screen Print,25,50,100,250,500,25.27,24.42,23.57,22.1,20.98,C,C,C,C,C
F751,Garment Bag,Embroidery,25,50,100,250,500,28.65,27.8,26.95,25.48,24.37,C,C,C,C,C
F751,Garment Bag,Vivid Expressions,100,250,500,,,24.73,23.27,22.15,,,C,C,C,,
F751,Garment Bag,Blank,25,50,100,250,500,24.6,23.75,22.9,21.43,20.32,C,C,C,C,C
F758,Essentials Toiletry Case,Image Lock,50,100,250,500,1000,9.18,8.77,8.42,7.93,7.38,C,C,C,C,C
F758,Essentials Toiletry Case,Embroidery,50,100,250,500,1000,12.57,12.15,11.8,11.32,10.77,C,C,C,C,C
F758,Essentials Toiletry Case,Vivid Expressions,100,250,500,1000,,9.93,9.58,9.1,8.55,,C,C,C,C,
F758,Essentials Toiletry Case,Blank,50,100,250,500,1000,8.52,8.1,7.75,7.27,6.72,C,C,C,C,C
F801,Pro-Am Golf Umbrella,Screen Print,25,50,100,250,500,12.93,12.5,11.5,11.02,9.98,C,C,C,C,C
F801,Pro-Am Golf Umbrella,Vivid Expressions,100,250,500,,,13.43,12.95,11.92,,,C,C,C,,
F801,Pro-Am Golf Umbrella,Blank,25,50,100,250,500,12.1,11.67,10.67,10.18,9.15,C,C,C,C,C
F810,Gusto Vented Auto Open Folding Umbrella,Screen Print,25,50,100,250,500,14.28,13.78,12.78,11.78,10.98,C,C,C,C,C
F810,Gusto Vented Auto Open Folding Umbrella,Vivid Expressions,100,250,500,,,14.72,13.72,12.92,,,C,C,C,,
F810,Gusto Vented Auto Open Folding Umbrella,Blank,25,50,100,250,500,13.45,12.95,11.95,10.95,10.15,C,C,C,C,C
FT812,totes   Auto Open/Close Umbrella,Screen Print,25,50,100,250,500,18,17.62,16.7,15.68,15.08,C,C,C,C,C
FT812,totes   Auto Open/Close Umbrella,Vivid Expressions,100,250,500,,,18.63,17.62,17.02,,,C,C,C,,
FT812,totes   Auto Open/Close Umbrella,Blank,25,50,100,250,500,17.17,16.78,15.87,14.85,14.25,C,C,C,C,C
FT813,totes   Auto Open/Close Color Block Umbrella,Screen Print,25,50,100,250,500,18,17.62,16.7,15.68,15.08,C,C,C,C,C
FT813,totes   Auto Open/Close Color Block Umbrella,Vivid Expressions,100,250,500,,,18.63,17.62,17.02,,,C,C,C,,
FT813,totes   Auto Open/Close Color Block Umbrella,Blank,25,50,100,250,500,17.17,16.78,15.87,14.85,14.25,C,C,C,C,C
FT814,totes   Golf Size Auto Open Folding Umbrella,Screen Print,25,50,100,250,500,21.17,20.25,19.22,18.2,17.68,C,C,C,C,C
FT814,totes   Golf Size Auto Open Folding Umbrella,Vivid Expressions,100,250,500,,,21.15,20.13,19.62,,,C,C,C,,
FT814,totes   Golf Size Auto Open Folding Umbrella,Blank,25,50,100,250,500,20.33,19.42,18.38,17.37,16.85,C,C,C,C,C
FT816,totes   Stormbeater Auto Open Folding Umbrella,Screen Print,25,50,100,250,500,24.1,23.78,22.93,21.95,21.78,C,C,C,C,C
FT816,totes   Stormbeater Auto Open Folding Umbrella,Vivid Expressions,100,250,500,,,24.87,23.88,23.72,,,C,C,C,,
FT816,totes   Stormbeater Auto Open Folding Umbrella,Blank,25,50,100,250,500,23.27,22.95,22.1,21.12,20.95,C,C,C,C,C
FT818,totes   Eco & 39;brella Auto Open/Close Umbrella,Screen Print,25,50,100,250,500,27.28,26.73,25.88,24.82,24.28,C,C,C,C,C
FT818,totes   Eco & 39;brella Auto Open/Close Umbrella,Vivid Expressions,100,250,500,,,27.82,26.75,26.22,,,C,C,C,,
FT818,totes   Eco & 39;brella Auto Open/Close Umbrella,Blank,25,50,100,250,500,26.45,25.9,25.05,23.98,23.45,C,C,C,C,C
FT820,totes   Stormbeater Golf Stick Umbrella,Screen Print,25,50,100,250,500,26.23,25.28,24.28,23.25,22.78,C,C,C,C,C
FT820,totes   Stormbeater Golf Stick Umbrella,Vivid Expressions,100,250,500,,,26.22,25.18,24.72,,,C,C,C,,
FT820,totes   Stormbeater Golf Stick Umbrella,Blank,25,50,100,250,500,25.4,24.45,23.45,22.42,21.95,C,C,C,C,C
